LOAN;MORTDUE;VALUE;REASON;JOB;YOJ;DEROG;DELINQ;CLAGE;NINQ;CLNO;BAD
7500;60192;76475;DebtCon;ProfExe;8;0;0;60.503625209;2;24;0
7500;57213;92458;HomeImp;Office;28;0;0;243.15711917;1;16;0
7600;133475;203936;DebtCon;ProfExe;1;0;0;87.452870081;2;23;0
7600;48829;62357;DebtCon;Office;3;0;1;92.941357816;2;12;0
7600;58622;77726;HomeImp;Other;15;0;0;249.63376067;2;36;0
7600;80900;99525;DebtCon;ProfExe;2;0;0;135.64019635;0;26;0
7700;32243;36369;HomeImp;ProfExe;12;0;0;180.41578673;0;13;0
7700;53377;86018;HomeImp;Other;16;0;0;187.19401123;0;28;0
7700;35100;45000;DebtCon;Office;10;0;0;206.96666667;1;23;0
7700;70451;81862;DebtCon;Sales;3;0;0;141.26867109;0;31;0
7700;20887;26958;DebtCon;Other;0;0;0;17.460749903;10;6;0
7700;14589;33100;DebtCon;Other;3;0;7;122.06666667;0;22;1
7700;76056;83643;HomeImp;Other;22;0;0;353.19562851;0;47;0
7700;51045;91068;HomeImp;Other;20;0;0;179.24093557;0;28;0
7800;44000;57500;DebtCon;Other;11;0;0;95.366666667;0;23;0
7800;58399;65945;DebtCon;Other;1;0;1;106.63134156;2;18;0
7800;58364;66688;DebtCon;Other;3;0;2;114.51215796;3;18;0
7800;64503;85608;HomeImp;Other;12;0;0;235.4853772;0;35;0
7800;69662;80498;HomeImp;Other;4;0;0;100.42833098;0;14;0
7800;45391;61743;DebtCon;Other;12;0;0;105.08759384;0;22;0
7800;48200;59000;DebtCon;Other;23;0;0;274.96666667;3;29;0
7800;55000;62800;HomeImp;Other;6;0;0;123.03333333;0;34;0
7800;38506;50309;DebtCon;Other;11;0;0;231.0011955;0;32;0
7800;55394;63567;DebtCon;Other;23;0;0;262.01435765;2;29;0
7800;109000;123500;DebtCon;Self;6;0;1;174.46666667;0;19;0
7800;53243;95065;HomeImp;ProfExe;7;0;0;220.80244426;2;24;0
7900;67222;75189;HomeImp;Other;4;0;0;95.676872691;0;23;1
7900;44690;45841;DebtCon;Office;10;0;0;185.62159231;0;22;0
7900;40827;55757;DebtCon;Other;14;0;0;87.603462439;0;11;0
7900;77221;95316;DebtCon;ProfExe;4;0;0;116.30949336;0;25;0
7900;42400;53000;DebtCon;Other;2;0;1;95.366666667;0;20;0
7900;55383;70020;DebtCon;Other;12;2;0;80.778941503;10;8;1
7900;78532;122952;HomeImp;Office;29;0;0;332.64504738;1;37;0
7900;41935;53543;DebtCon;Office;8;0;0;203.54460997;1;22;0
8000;53000;65960;HomeImp;Other;7.5;0;0;132.56666667;0;17;0
8000;49232;61221;DebtCon;Other;23;0;0;258.19457767;3;29;0
8000;61565;87624;DebtCon;ProfExe;14;0;0;203.9971364;0;17;0
8000;82547;105361;DebtCon;ProfExe;24;0;0;52.59326412;2;13;0
8000;70546;81272;DebtCon;Sales;4;0;0;119.06692204;0;31;0
8000;49685;81020;HomeImp;Other;2;0;3;129.3624659;0;15;1
8000;28000;41950;DebtCon;Office;2;0;0;103.4;1;20;1
8000;47823;63000;DebtCon;Other;5;0;0;53.666666667;2;18;1
8000;61000;90450;HomeImp;Other;4;2;1;139.86666667;0;9;1
8000;58000;73750;DebtCon;Mgr;22;0;4;221.43333333;1;20;1
8000;33689.3;48000;DebtCon;Other;3;0;0;103.73333333;0;13;1
8000;47306;68350;HomeImp;Other;9;0;0;82.633333333;0;20;1
8000;45000;56100;HomeImp;Other;9.9;0;0;92.3;3;34;0
8000;69341;86900;DebtCon;Office;15;0;1;89.266666667;0;9;0
8000;70917;83500;DebtCon;Mgr;8;0;0;107.5;0;23;0
8000;38758;46466.26;HomeImp;Mgr;21;1;1;229.3;1;18;0
8000;41000;54000;DebtCon;Mgr;4;0;0;189.7;1;22;0
8000;76600;96000;DebtCon;Mgr;2;0;0;73.033333333;2;24;0
8000;49000;60000;DebtCon;Mgr;11;0;0;107.53333333;1;19;0
8000;21944;31352;DebtCon;Other;0;1;1;33.433333333;9;3;1
8000;86804;113000;DebtCon;Other;7;1;3;145.16666667;1;20;1
8000;32100;36739;HomeImp;Other;4;0;0;79.458845053;2;8;1
8000;47154;65458;DebtCon;Office;2;0;0;99.993789825;3;12;0
8000;92487;113947;DebtCon;Other;8;0;3;151.81738872;0;19;1
8000;84282;121045;HomeImp;Office;28;0;0;330.17485564;1;37;0
8000;57361;71167;HomeImp;Mgr;2;0;1;130.76703495;0;22;0
8000;58006;94930;HomeImp;ProfExe;4;0;0;223.20298954;2;24;0
8100;48781;50434;HomeImp;Other;5;0;0;75.635047684;0;18;0
8100;84822;123854;HomeImp;Office;31;0;0;340.7444307;2;38;0
8100;53863;74705;DebtCon;Other;0;0;0;66.294570391;8;21;0
8100;78977;91995;DebtCon;Mgr;19;0;0;296.74709479;1;23;0
8100;81322;97823;DebtCon;ProfExe;3;0;0;118.46850599;0;25;0
8100;46380;58745;HomeImp;Other;7;0;0;78.360087635;0;18;0
8100;54841;71400;DebtCon;Office;6;0;0;89.233333333;2;15;0
8100;19772;39431;DebtCon;Other;0;0;1;82.335287775;1;12;1
8100;69047;82113;DebtCon;Sales;3;0;0;121.41114886;0;30;0
8100;26886;36527;HomeImp;ProfExe;12;0;0;188.41982641;0;13;0
8100;28523;39816;DebtCon;Other;5;0;0;130.64393328;0;16;1
8100;28187;32584;DebtCon;Other;0;1;0;27.048834712;10;7;0
8100;50373;65865;DebtCon;Office;5;0;0;99.598169948;2;11;0
8200;10909;37286;DebtCon;Other;3;0;0;268.25460165;0;12;0
8200;62603;86782;DebtCon;ProfExe;15;0;0;219.56581251;0;18;0
8200;117314;132770;DebtCon;Self;4;0;1;176.33454149;0;19;0
8200;64006;80409;HomeImp;Other;15;0;0;235.36324945;0;36;0
8200;72986;87621;DebtCon;Office;14;0;1;86.545727017;0;9;0
8200;51730;59025;DebtCon;Other;16;0;3;220.81329019;0;37;0
8200;58536;66546;DebtCon;Other;1;0;2;118.39735837;2;17;0
8200;68013;77008;DebtCon;ProfExe;8;0;0;49.146922298;1;23;0
8200;76268;89166;HomeImp;Other;23;0;0;341.8553472;1;46;0
8200;120837;176244;DebtCon;Other;8;0;0;196.72416054;0;20;0
8200;61821;64832;HomeImp;Other;5;0;0;123.28602489;0;34;0
8200;66254;74994;DebtCon;ProfExe;7;0;0;60.384862517;1;24;0
8200;67489;80145;HomeImp;Other;2;0;0;104.39650664;0;7;0
8200;87979;94854;HomeImp;ProfExe;10;0;0;108.47902378;3;19;1
8200;80989;105080;DebtCon;Mgr;1;0;0;81.354795297;1;24;0
8200;135929;200275;DebtCon;ProfExe;0;0;0;69.617174882;1;23;0
8200;48515;59240;DebtCon;Other;17;0;4;214.14450966;0;36;0
8200;13392;34254;DebtCon;Other;3;0;0;267.91864156;0;11;0
8300;82000;111000;DebtCon;Other;6;2;2;214.1;2;12;1
8300;61213;65798;HomeImp;Other;6;0;0;86.296515758;2;20;0
8300;41481;50448;HomeImp;Mgr;20;0;1;230.84886345;1;18;0
8300;14601;66143;HomeImp;Office;24;0;0;320.23488221;1;12;0
8300;51783;57839;DebtCon;Other;3;0;0;96.176673144;0;20;0
8300;47000;78320;HomeImp;Other;18;0;0;195.83333333;1;17;0
8300;67715;86945;DebtCon;ProfExe;14;0;0;221.47492481;0;17;0
8300;45842;50006;DebtCon;Other;16;0;0;90.653070126;0;12;0
8300;101150;115215;HomeImp;Office;23;0;0;130.25632943;0;12;0
8300;67839;76502;DebtCon;ProfExe;9;0;0;58.560174005;3;24;0
8300;35343;51986;DebtCon;Other;10;0;0;242.81896695;1;31;0
8300;54039;89301;HomeImp;Other;18;0;0;173.19132242;0;28;0
8300;71922;117151;DebtCon;Office;2;0;0;246.93475819;1;37;0
8300;10000;63775;HomeImp;Other;0;0;0;200.86666667;0;14;1
8400;75912;95329;DebtCon;Mgr;18;0;1;294.16422462;0;24;0
8400;39677;54707;DebtCon;Office;10;0;0;203.24296532;1;23;0
8400;53841;64284;DebtCon;Other;15;0;3;206.35456436;0;36;0
8400;82597;83858;HomeImp;Other;25;0;0;350.56813617;1;47;0
8400;17479;66894;HomeImp;Office;23;0;0;326.34280468;1;13;0
8400;62989;76718;HomeImp;Mgr;3;0;2;131.47138261;0;22;0
8400;43589;49950;DebtCon;Office;9;0;0;202.70454037;0;23;0
8400;62583;77481;DebtCon;Office;6;0;0;98.672705089;2;15;0
8400;77144;91532;DebtCon;Mgr;19;0;1;311.75718243;1;24;0
8400;60995;78444;HomeImp;Mgr;4;0;1;123.7385166;0;23;0
8400;43900;55000;DebtCon;Office;1;0;0;169.43333333;1;21;0
8400;44800;56000;DebtCon;Other;0;1;5;314.5;4;42;1
8400;30146;39326;HomeImp;ProfExe;11;0;0;183.09274953;0;12;0
8400;35240;54314;DebtCon;Office;8;0;0;210.58001479;1;22;0
8400;57103;78079;DebtCon;Other;0;0;0;56.30976479;8;21;0
8400;78089;90660;DebtCon;Mgr;9;0;0;118.63539467;0;22;0
8400;48032;95213;HomeImp;Office;5;1;4;326.67959049;0;30;1
8400;57694;70782;HomeImp;Other;4;0;0;125.71032467;0;34;0
8400;32000;49000;HomeImp;Mgr;12.6;0;3;41.3;2;18;1
8400;37256;45956;DebtCon;Other;1;0;0;214.44323;1;6;1
8500;73752;87931;DebtCon;Mgr;21;1;1;291.62037844;0;24;0
8500;41210;45175;DebtCon;Office;9;0;0;209.49409472;1;22;0
8500;30077;42770;DebtCon;Office;0.25;0;0;89.266666667;0;10;1
8500;54000;62533;DebtCon;Other;4;0;1;313.46666667;0;10;0
8500;55100;66900;DebtCon;ProfExe;15;0;0;229.26666667;4;32;0
8500;48961;73550;HomeImp;Other;11;6;1;145.1;4;11;1
8500;18240;40200;HomeImp;Other;1;0;1;306.4;0;12;1
8500;64665;72376;HomeImp;Other;4;0;0;70.934880772;3;20;0
8500;50031;57276;DebtCon;Office;0;0;0;171.21281473;0;21;0
8500;61607;81126;HomeImp;Other;16;0;0;222.21119026;1;35;0
8500;49266;64461;DebtCon;Other;22;0;0;264.40802314;3;29;0
8500;50569;60940;DebtCon;Mgr;6;0;0;189.94689772;0;22;0
8500;78346;82226;HomeImp;Other;22;0;0;320.34954262;1;47;0
8500;47777;78979;HomeImp;Other;18;0;0;202.95427654;1;16;0
8500;53459;62678;DebtCon;Mgr;13;0;0;116.86344909;0;18;0
8500;77954;82965;HomeImp;Other;25;0;0;350.7763043;1;46;0
8500;29383;45900;DebtCon;ProfExe;8;0;0;122.13333333;0;22;1
8500;20959;62956;HomeImp;Office;20;0;0;315.70739138;1;13;0
8500;58327;75044;HomeImp;Mgr;2;0;2;123.36535633;0;22;0
8500;79484;87893;DebtCon;Other;1;0;0;123.61880309;1;10;0
8500;73208;88588;DebtCon;Mgr;10;0;0;114.55258227;0;23;0
8600;38646;54073;DebtCon;Other;14;0;0;89.555852767;0;11;0
8600;42380;60733;DebtCon;Mgr;3;0;0;199.29314197;0;22;0
8600;36933;42289;DebtCon;Mgr;4;0;0;100.61642113;2;26;1
8600;21000;79000;HomeImp;ProfExe;21;0;0;239.43333333;0;11;0
8600;78579;93697;DebtCon;Other;0;0;0;115.19332144;1;10;0
8600;58846;72733;DebtCon;ProfExe;14;0;0;233.17160046;3;32;0
8600;41126;55500;DebtCon;Other;6;0;0;73.033333333;1;11;0
8600;57727;70828;HomeImp;Other;5;0;0;87.845310974;3;19;0
8600;22960;80874;HomeImp;ProfExe;20;0;0;238.70268339;0;11;0
8600;75464;84263;HomeImp;Other;21;0;0;352.65827116;0;47;0
8600;42226;50386;HomeImp;Mgr;21;1;0;223.32646239;0;17;0
8600;45960;57473;DebtCon;Mgr;4;0;0;189.76806013;0;22;0
8600;76703;100862;HomeImp;Other;0;0;1;174.55712019;0;31;0
8600;44992;66403;DebtCon;Other;8;0;0;172.55155504;1;27;1
8600;14762;66271;HomeImp;Office;25;0;0;318.14927755;1;13;0
8600;66366;75957;DebtCon;ProfExe;8;0;0;72.916721072;2;25;0
8600;124810;176581;DebtCon;Other;8;0;0;213.30288482;1;19;0
8700;46489;63573;DebtCon;Mgr;4;0;0;196.24907;1;21;0
8700;57254;86883;HomeImp;Other;16;0;0;172.16656274;0;28;0
8700;54283;58563;DebtCon;Office;3;0;1;91.446465165;3;11;0
8700;58007;73069;DebtCon;ProfExe;14;0;0;240.43728186;3;31;0
8700;54768;87268;HomeImp;Other;18;0;0;187.58057031;0;28;0
8700;62600;77600;DebtCon;Other;0.5;1;0;351.03333333;3;13;1
8700;60237;69891;DebtCon;Other;3;0;0;321.2748292;0;9;0
8700;77377;97070;DebtCon;Mgr;3;0;0;68.854877174;2;24;0
8700;30716;84778;HomeImp;ProfExe;19;0;0;219.08523561;0;10;0
8700;78817;115527;DebtCon;Office;1;0;0;221.55154133;1;37;0
8700;57141;70244;HomeImp;Other;8;0;0;106.85542816;0;19;1
8700;79062;98038;DebtCon;ProfExe;4;0;0;139.26403364;0;26;0
8700;51950;67475;HomeImp;Other;4.5;0;1;246.46666667;2;16;0
8700;43759;50070;HomeImp;Mgr;19;1;1;218.9062534;0;17;0
8700;93759;119459;HomeImp;Office;24;0;0;138.09123004;1;12;0
8700;62400;81315;DebtCon;Office;6;0;0;98.028870439;2;14;0
8700;77930;80164;HomeImp;Other;20;0;0;350.52840986;1;47;0
8700;58060;65605;DebtCon;Other;23;0;0;259.6838134;3;29;0
8700;51033;58513;DebtCon;Office;2;0;0;181.8697515;0;20;0
8700;68186;82518;HomeImp;Other;1;0;0;105.10225507;0;7;0
8700;76510;108130;DebtCon;Office;2;0;0;252.84392821;1;37;0
8800;2800;18361;HomeImp;Other;2;3;1;107.76666667;4;3;1
8800;51740;60852;DebtCon;Other;23;0;0;277.58958861;3;29;0
8800;135899;202788;DebtCon;ProfExe;1;0;0;53.767621524;1;23;0
8800;67200;80300;HomeImp;Other;10;4;1;135.86666667;1;33;1
8800;26607;39710;HomeImp;Office;0;0;0;104.69282515;1;30;0
8800;78953;93018;DebtCon;Mgr;7;0;0;110.72312997;0;22;0
8800;33395;51057;DebtCon;Office;2;0;0;80.822479691;1;20;1
8800;32169;37533;DebtCon;Other;3;0;0;74.449294767;3;19;1
8800;56963;70607;HomeImp;Other;4;0;0;99.76441458;3;19;0
8800;50000;68000;DebtCon;Other;19;0;0;108.9;0;16;1
8800;74562;89695;HomeImp;Other;24;0;0;338.77674581;1;47;0
8800;55990;89673;HomeImp;Other;18;0;0;184.62596594;0;29;0
8900;80334;87448;DebtCon;Mgr;18;0;0;279.87655021;0;23;0
8900;33208;75000;DebtCon;Mgr;22;0;3;166.2;1;33;1
8900;75441;116950;HomeImp;Office;26;0;0;322.73119571;2;37;0
8900;111493;133191;DebtCon;Self;6;0;0;159.43269808;0;19;0
8900;58503;74706;HomeImp;Other;6;0;0;243.93599625;1;16;0
8900;62733;77741;DebtCon;Mgr;8;0;0;68.890096166;3;17;1
8900;58839;81223;DebtCon;Office;4;0;0;102.24646959;2;15;0
8900;60782;100000;HomeImp;ProfExe;14;0;8;129.86666667;0;36;1
8900;64343;84013;DebtCon;Other;4;0;0;39.221719253;0;12;1
8900;133847;157399;HomeImp;ProfExe;17;0;2;70.884144094;0;12;1
8900;147801;157335;HomeImp;Other;4;0;0;85.574865756;4;21;1
8900;72581;90585;DebtCon;Office;18;1;1;207.96666667;0;30;1
8900;77261;96434;DebtCon;ProfExe;3;0;0;144.03700388;0;26;0
9000;50513;61190;DebtCon;Other;5;0;0;75.388551244;1;11;0
9000;75453;100646;DebtCon;ProfExe;3;0;0;126.30983495;0;26;0
9000;81248;92503;DebtCon;Other;0;0;0;121.1996495;2;10;0
9000;90969;108606;HomeImp;Mgr;5;5;2;113.25750907;5;28;1
9000;79259;84322;HomeImp;Other;22;0;0;359.33227239;1;47;0
9000;56162;75526;HomeImp;Other;6;0;0;127.7869696;0;15;0
9000;51091;68264;DebtCon;Other;22;0;0;277.7556619;2;29;0
9000;52311;68994;DebtCon;Office;0;0;1;137.78400363;0;9;1
9000;8221;38290;DebtCon;Other;4;0;0;266.38379937;0;12;0
9000;56930;67557;DebtCon;Other;0;0;1;118.69951614;2;18;0
9000;52257;58275;DebtCon;Sales;5;0;0;80.251800985;0;21;1
9000;41153;51841;DebtCon;Office;10;0;0;210.28268954;0;23;0
9000;31170;50725;DebtCon;Other;16;0;0;93.066666667;0;18;1
9000;84532;104000;DebtCon;ProfExe;3;0;0;50.666666667;1;3;1
9000;76964;90500;DebtCon;Other;3;0;0;101.4;2;32;0
9000;64917;102270;DebtCon;Other;10;0;0;213.03333333;0;21;0
9000;47350.86;105000;DebtCon;ProfExe;6;0;1;227.26666667;0;10;0
9000;96884;110108;DebtCon;Other;18;0;2;194.8;2;16;0
9000;82700;121000;DebtCon;Office;9;0;0;131.9;1;22;0
9000;43881;56000;DebtCon;Other;5;0;3;73.033333333;3;28;1
9000;31896;46195;HomeImp;Other;25;0;2;122.38915525;3;16;1
9000;56226;67466;HomeImp;Other;7;0;0;126.74508707;0;16;0
9000;131108;199295;DebtCon;ProfExe;1;0;0;61.000985499;1;22;0
9000;55367;79819;DebtCon;Office;5;0;0;101.28118497;1;15;0
9000;53177;56782;HomeImp;Other;9;0;0;106.50053701;3;33;0
9100;80719;86782;HomeImp;Other;23;0;0;333.01158975;1;47;0
9100;50606;58822;DebtCon;Other;11;0;0;89.644833421;0;22;0
9100;17218;36721;DebtCon;Other;8;0;1;115.75209332;3;5;1
9100;43249;52946;HomeImp;Mgr;20;1;1;228.39633986;1;18;0
9100;78369;92000;DebtCon;Sales;0.2;0;0;180.83333333;3;35;1
9100;28550;40300;HomeImp;Other;5;0;0;109.53563552;7;33;1
9100;24721;34462;DebtCon;Other;1;0;0;28.100520363;9;7;0
9100;62976;77829;HomeImp;Mgr;0;0;2;131.19349603;0;23;0
9100;46406;56134;HomeImp;Other;9;0;0;93.853460687;3;34;0
9100;53764;56429;HomeImp;Other;9;0;0;92.078978775;3;33;0
9100;78210;86558;DebtCon;Mgr;8;0;0;92.111504281;0;23;0
9100;59430;76897;HomeImp;Other;5;0;1;246.09510911;1;16;0
9100;47756;84022;HomeImp;Other;18;0;0;206.79736096;1;17;0
9200;92395;114494;HomeImp;Office;24;0;0;130.3767882;1;11;0
9200;55643;75267;HomeImp;Other;2;0;1;224.88223202;2;15;0
9200;19756;26140;DebtCon;Other;0;1;0;0.4867114508;9;7;0
9200;46707;60000;DebtCon;Mgr;4;0;0;192.8;2;17;0
9200;64900;78000;DebtCon;Mgr;10;0;0;122.76666667;2;24;1
9200;70715;85000;DebtCon;Office;26;0;0;143.06666667;2;23;1
9200;72859;88183;DebtCon;Mgr;8;0;0;105.65520523;0;23;0
9200;52531;66491;DebtCon;Mgr;11;0;0;122.22853426;1;19;0
9200;57375;69040;DebtCon;Other;0;0;1;116.41879645;2;18;0
9200;48130;62358;DebtCon;Other;15;0;4;219.65713104;0;36;0
9300;79724;105493;DebtCon;Mgr;2;0;0;63.43088731;2;23;0
9300;73252;100537;DebtCon;ProfExe;2;0;0;99.774527119;0;26;0
9300;75425;109040;DebtCon;Office;2;0;0;235.9462106;0;38;0
9300;63566;70551;DebtCon;ProfExe;14;0;0;138.33735213;0;19;0
9300;79133;100033;DebtCon;Other;3;0;0;102.16302743;2;31;0
9300;46466;57182;DebtCon;Other;2;0;0;100.05186621;0;20;0
9300;59617;67709;HomeImp;Other;4;0;1;243.8307278;1;16;0
9300;39307;51680;DebtCon;Office;8;0;0;196.0146349;0;23;0
9300;84900;105798;DebtCon;ProfExe;2;0;0;41.807204596;1;3;1
9300;78000;97700;DebtCon;Mgr;12;0;2;88.5;4;29;1
9300;24000;37125;DebtCon;Office;3.5;1;1;148.03333333;2;19;1
9300;44026;70535;HomeImp;Office;12;3;1;245.9;2;29;0
9300;54088;66961;DebtCon;Other;22;0;0;278.1604735;3;28;0
9300;38115;60493;DebtCon;Other;14;0;0;91.932632264;0;18;1
9300;53772;71497;HomeImp;Mgr;2;0;2;136.08002985;0;23;0
9300;106449;120066;DebtCon;Other;18;0;1;189.91991824;1;15;0
9400;52371;55764;DebtCon;Office;1;0;0;177.70280043;0;20;0
9400;49484;59137;DebtCon;Other;10;0;0;102.27267659;0;22;0
9400;57105;67061;HomeImp;Other;6;0;0;129.50848379;0;34;0
9400;52024;89107;HomeImp;Office;0;1;0;148.84473761;3;26;1
9400;85448;94101;DebtCon;Other;2;0;0;104.11336317;2;32;0
9400;81596;116738;HomeImp;Office;28;0;0;338.62903535;1;38;0
9400;76989;88788;HomeImp;Other;24;0;0;350.6390057;0;46;0
9400;57000;70000;DebtCon;Other;4;0;0;179.56666667;2;17;0
9400;26700;40150;HomeImp;Other;9;0;0;80.166666667;0;4;0
9400;61185;65302;DebtCon;Other;1;0;2;117.17100444;2;18;0
9400;109991;125146;DebtCon;Self;7;0;1;171.67981114;0;18;0
9400;122412;178547;DebtCon;Other;7;0;0;226.08880709;0;19;0
9400;61213;70800;HomeImp;Other;5;0;0;75.862659733;3;20;0
9400;53756;76077;HomeImp;Office;12;2;0;244.11665292;2;29;0
9400;81546;119128;HomeImp;Office;30;0;0;328.17812369;2;38;0
9400;77715;101258;DebtCon;Mgr;2;0;0;65.876586717;1;23;0
9400;51505;84178;HomeImp;Other;19;0;0;202.69796289;0;16;0
9400;92340;125451;DebtCon;Office;7;0;0;129.11372481;1;22;0
9400;53244;62245;DebtCon;Other;23;0;0;276.78774402;3;28;0
9400;77410;116693;DebtCon;Office;0;0;0;245.08365185;0;37;0
9400;56675;66976;HomeImp;Other;6;0;0;128.07164796;0;33;0
9400;103973;119817;DebtCon;Other;18;0;2;182.6166394;2;16;0
9500;50400;63000;DebtCon;Other;1;0;0;91.266666667;8;22;1
9500;36114;45654;DebtCon;Office;0;0;0;83.333291772;0;9;1
9500;115186;131800;DebtCon;Self;7;0;0;177.05003605;0;19;0
9500;41541;57280;DebtCon;Other;6;0;0;69.229369351;1;10;0
9500;28750;42408;HomeImp;Office;0;0;0;115.5749709;1;30;0
9500;47019;59413;DebtCon;Other;4;0;0;78.02555168;0;11;0
9500;131394;162449;HomeImp;ProfExe;10;0;0;222.0095049;0;18;0
9500;55862;62965;DebtCon;Other;15;0;4;223.10391402;0;36;0
9500;70000;85000;DebtCon;ProfExe;9;0;1;175.56666667;1;12;0
9500;35019;52710;DebtCon;Other;12;0;0;241.58177936;0;31;0
9500;21900;35250;HomeImp;Mgr;16;0;0;59.866666667;1;10;0
9500;59494;75930;HomeImp;Other;0;0;0;98.99850784;0;6;0
9500;54612;68759;HomeImp;Other;9;0;0;89.102838608;0;19;1
9500;79479;88772;DebtCon;ProfExe;8;0;0;189.58907467;0;12;0
9600;62405;69459;DebtCon;Other;0;0;2;86.431831744;2;18;0
9600;45158;55455;DebtCon;Other;15;0;0;82.71313688;0;12;0
9600;64758;63646;HomeImp;Other;5;0;0;120.64455858;0;34;0
9600;53277;60843;DebtCon;Office;0;0;0;180.28406155;0;21;0
9600;70589;99384;HomeImp;Other;0;0;1;176.4674623;0;31;0
9600;42357;99756;HomeImp;Office;4;1;4;354.65022495;0;30;1
9600;73000;99600;HomeImp;ProfExe;4.5;0;1;93.333333333;1;34;0
9600;53196;63942;DebtCon;Other;16;0;4;227.56368402;0;36;0
9600;56224;60260;DebtCon;Other;15;0;3;219.7420453;0;36;0
9600;46683;61773;DebtCon;Office;1;0;0;171.05844903;1;20;0
9600;24680;43500;DebtCon;Other;18;0;3;114.66666667;0;19;1
9600;50655;59502;DebtCon;Other;0;0;0;93.432844102;0;20;0
9600;45240;60136;DebtCon;Other;2;0;1;83.066750905;0;19;0
9600;77359;101365;HomeImp;Other;1;0;0;182.80351445;0;31;0
9600;44553;48626;HomeImp;Mgr;20;0;1;226.45215948;0;18;0
9700;75566;92066;DebtCon;Office;14;0;0;94.987922191;0;8;0
9700;45907;57507;DebtCon;Other;6;0;0;81.229448637;0;11;0
9700;53527;58605;DebtCon;Office;4;0;0;75.584542581;3;12;0
9700;98232;117321;DebtCon;Other;19;0;2;194.42471787;2;15;0
9700;21883;67432;HomeImp;Office;24;0;0;308.99557574;1;12;0
9700;84933;122520;DebtCon;Office;10;0;0;141.43307599;1;23;0
9700;55986;73000;DebtCon;Other;2.5;0;1;207.16666667;2;29;1
9700;108000;210000;HomeImp;ProfExe;2.3;0;0;124.83333333;1;15;0
9700;5801;58305;HomeImp;Other;8;2;1;352.96666667;1;22;0
9700;59100;74986;HomeImp;Office;14;0;0;244.53333333;1;32;0
9700;53000;56000;DebtCon;Office;2;0;0;75.033333333;5;18;1
9700;73085;92000;DebtCon;Other;8;0;3;173.5;0;34;1
9700;39141;48905;DebtCon;Other;13;0;0;89.83593974;0;11;0
9700;44652;63232;DebtCon;Other;9;0;0;102.16551363;0;22;0
9700;59633;70398;HomeImp;Other;4;0;0;239.03820584;1;16;0
9700;63488;74374;DebtCon;Office;5;0;0;106.58945227;2;15;0
9700;8852;60599;HomeImp;Other;7;2;1;359.1044913;1;21;0
9700;32660;54536;DebtCon;Office;0;0;0;156.4821057;0;13;1
9700;77394;86917;DebtCon;Office;16;0;1;81.461400461;0;9;0
9800;54564;62109;DebtCon;Mgr;10;0;0;124.02162504;0;19;0
9800;15021;31900;DebtCon;Other;6;0;0;276.73420174;0;11;0
9800;136154;203815;DebtCon;ProfExe;1;0;0;70.853327642;2;23;0
9800;79405;111563;DebtCon;Office;0;0;0;240.94299363;1;38;0
9800;74962;108730;HomeImp;ProfExe;4;0;1;76.392416053;1;33;0
9800;36500;54000;HomeImp;Other;17;0;1;105.66666667;5;19;1
9800;49287;69831;DebtCon;Mgr;2;0;0;182.99480622;2;16;0
9800;62826;65912;HomeImp;Other;6;0;0;132.75248959;0;34;0
9800;49298;73426;HomeImp;Office;9;3;1;242.38901624;1;29;0
9800;32550;52554;DebtCon;Other;12;0;0;229.51274114;1;32;0
9800;54681;74097;DebtCon;Other;2;0;1;106.88889374;3;18;0
9800;53643;113161;DebtCon;ProfExe;5;0;1;230.30325656;0;9;0
9800;78022;103466;DebtCon;Mgr;1;0;0;83.835338491;2;24;0
9800;52973;65481;HomeImp;Other;10;0;0;101.47266767;2;33;0
9800;55330;78154;HomeImp;Mgr;2;0;1;122.70553687;0;23;0
9800;54861;71138;HomeImp;Other;4;0;0;258.33461797;2;16;0
9800;56188;90143;HomeImp;Other;17;0;0;171.41365835;0;29;0
9800;63891;72980;DebtCon;ProfExe;7;0;0;32.41493353;2;24;0
9800;47126;57365;DebtCon;Other;0;0;1;91.141218712;0;19;0
9800;55539;73560;DebtCon;Office;4;0;0;85.900936244;1;14;0
9900;60488;75507;HomeImp;Other;3;0;0;239.43363997;1;17;0
9900;35448;58056;DebtCon;Other;11;0;0;229.5228444;1;31;0
9900;72674;89909;DebtCon;Office;15;0;1;90.957899517;0;8;0
9900;88236;104953;DebtCon;ProfExe;1;0;0;51.648705242;0;2;1
9900;73804;97413;DebtCon;ProfExe;5;0;0;107.33302454;0;25;0
9900;28432;36605;HomeImp;Office;0;0;0;111.53162529;1;29;0
9900;52800;66000;HomeImp;Other;29;1;3;188.93333333;1;24;0
9900;21400;36600;DebtCon;Self;2;0;0;154.2;2;26;1
9900;8673;37244;DebtCon;Other;4;0;0;256.68058385;0;12;0
9900;117003;219783;HomeImp;ProfExe;1;0;0;130.76638619;0;14;0
9900;71371;84865;DebtCon;Mgr;0;2;0;94.805235749;0;12;1
9900;55231;78708;DebtCon;Office;4;0;0;85.801476116;2;15;0
9900;47367;114837;DebtCon;ProfExe;4;0;0;210.43553362;0;10;0
9900;108155;219936;HomeImp;ProfExe;2;0;0;126.93937738;1;15;0
9900;74009;108371;DebtCon;Office;1;0;0;246.09476485;0;36;0
9900;82697;100689;DebtCon;ProfExe;3;0;0;133.36579062;0;26;0
